"","time","product_type","target_length","target_thickness","target_width","glue_type_specification","board_m3_per_hour","board_m3_per_hour_specification","is_nose_closed","line_speed","line_speed_specification","cost_urea_flow_indicator","cost_urea_flow_indicator_specification","cost_hardenener_flow_indicator","cost_hardenener_flow_indicator_specification","cost_emulsion_flow_indicator","cost_emulsion_flow_indicator_specification","cost_color_flow_indicator","cost_color_flow_indicator_specification","cost_water_flow_indicator","cost_water_flow_indicator_specification","cost_softwood_no_bark_indicator","cost_softwood_no_bark_indicator_specification","cost_sawdust_indicator","cost_sawdust_indicator_specification","cost_softwood_with_bark_indicator","cost_softwood_with_bark_indicator_specification","cost_hardwood_indicator","cost_hardwood_indicator_specification","cost_dust_wood_indicator","cost_dust_wood_indicator_specification","cost_trims_wood_indicator","cost_trims_wood_indicator_specification","cost_rejects_mix_wood_indicator","cost_rejects_mix_wood_indicator_specification","cost_additive_indicator","cost_additive_indicator_specification","cost_glue_indicator","cost_glue_indicator_specification","cost_wood_indicator","cost_wood_indicator_specification","cost_fixed_indicator","cost_fixed_indicator_specification","cost_indicator","cost_indicator_specification","cost_indicator_all","cost_indicator_all_specification","cost_black_flow_indicator","cost_black_flow_indicator_specification","cost_blue_flow_indicator","cost_blue_flow_indicator_specification","cost_color_indicator","cost_color_indicator_specification","cost_gluemix_indicator","cost_gluemix_indicator_specification","cost_refiner_electrical_energy_consumption_flow_indicator","cost_refiner_electrical_energy_consumption_flow_indicator_specification","cost_dryer_electrical_energy_consumption_flow_indicator","cost_dryer_electrical_energy_consumption_flow_indicator_specification","cost_steam_flow_with_3bar_for_precooker_indicator","cost_steam_flow_with_3bar_for_precooker_indicator_specification","cost_steam_flow_with_13bar_for_cooker_and_refiner_indicator","cost_steam_flow_with_13bar_for_cooker_and_refiner_indicator_specification","cost_steam_flow_with_0_5_bar_for_dryer_indicator","cost_steam_flow_with_0_5_bar_for_dryer_indicator_specification","cost_steam_flow_with_6bar_for_dryer_indicator","cost_steam_flow_with_6bar_for_dryer_indicator_specification","cost_steam_flow_with_27bar_for_dryer_indicator","cost_steam_flow_with_27bar_for_dryer_indicator_specification","cost_energy_indicator","cost_energy_indicator_specification","cost_electrical_energy_indicator","cost_electrical_energy_indicator_specification","cost_thermal_energy_indicator","cost_thermal_energy_indicator_specification","cost_refiner_electrical_energy_indicator","cost_refiner_electrical_energy_indicator_specification","cost_dryer_electrical_energy_indicator","cost_dryer_electrical_energy_indicator_specification","cost_flour_wood_indicator","cost_flour_wood_indicator_specification"
"7223",2024-02-11 09:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",50.8824954891343,42.1432521127198,TRUE,183.903088693949,235.521597253159,0.337896329459335,0,0.0201399179855278,0,0.939818068751563,0,NA,NA,0,0,-18.7453431934462,0,-14.0134234050907,0,33.5303168201975,0,-1.65150589970819,0,-0.212523445167398,0,0,0,0.436059573013703,0,0.657202277759178,0,3.71320573225481,0,7.34861266661805,0,4.91105036464502,0,11.0027993223545,0,213.713713840302,98.5141258913247,0.0104545713374122,0,0,0,NA,0,3.26768612268505,0,NA,NA,NA,NA,0.721361281804527,0,1.15458932938754,0,0.951835375383635,0,1.41568678060192,0,-0.537569347280276,0,0.711173765433287,0,-1.72030769047939,0,2.968176072182,0,2.84601418328489,0,-2.81970528972324,0,3.44216810477425,0
"7224",2024-02-11 10:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",50.8824954891343,42.1432521127198,TRUE,183.903088693949,235.521597253159,0.527992187430306,0,0.0345076576017769,0,0.997215330416788,0,NA,NA,0,0,-12.8784051486234,0,-14.0134234050907,0,35.9334511433133,0,-1.65150589970819,0,-0.212523445167398,0,0,0,0.436059573013703,0,0.854154316744864,0,5.94643479527687,0,13.5578399844278,0,4.91105036464502,0,16.0197572775011,0,219.79980428761,98.5141258913247,0.0104545713374122,0,0,0,NA,0,5.36552594132579,0,NA,NA,NA,NA,0.696513566219385,0,1.17836247105127,0,0.826681044540626,0,1.88281930540416,0,-0.472442075528354,0,1.58087069976432,0,-1.09442488961007,0,3.17754339090653,0,3.53039277655134,0,-2.76018515373422,0,0.392787846361197,0
"7225",2024-02-11 11:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",50.8824954891343,42.1432521127198,TRUE,183.903088693949,235.521597253159,0.0210698995077171,0,-0.0101919878955978,0,0.939818068751563,0,NA,NA,0,0,17.7183383192649,0,-14.0134234050907,0,0.925962095158534,0,-1.65150589970819,0,-0.212523445167398,0,0,0,0.436059573013703,0,0.390524250995443,0,-1.31156201490397,0,1.00666805387779,0,4.91105036464502,0,7.26567735949456,0,209.180197218889,98.5141258913247,0.0104545713374122,0,0,0,NA,0,-1.18640904582642,0,NA,NA,NA,NA,0.677067419566492,0,1.11263659631351,0,0.876231525982626,0,1.28692487898917,0,-0.530674613176729,0,3.91357694632821,0,2.11675845539482,0,2.77769842363821,0,7.45751085272413,0,-2.70463302681112,0,0.392787846361197,0
"7226",2024-02-11 12:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",28.8586213895831,42.1432521127198,FALSE,103.390452942019,235.521597253159,-3.18943768826806,0,-0.340649979025047,0,-3.13539759886646,0,NA,NA,0,0,-98.3446742116571,0,-14.0134234050907,0,0.925962095158534,0,-1.65150589970819,0,-0.212523445167398,0,0,0,0.436059573013703,0,-5.11872735684518,0,-53.6807915509925,0,-120.239262807251,0,73.2482086348925,0,-41.2689646532158,0,150.302641584994,98.5141258913247,0.0104545713374122,0,0,0,NA,0,-51.7236641674958,0,NA,NA,NA,NA,-0.210870083812526,0,1.95750576761913,0,2.089522693311,0,1.40421764730866,0,-0.765315211383812,0,-0.499667064645691,0,-4.53405339627486,0,3.89526744505886,0,-4.17071170437337,0,-0.720095313526426,0,0.392787846361197,0
"7227",2024-02-11 13:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",28.823607820686,42.1432521127198,TRUE,103.262453903056,235.521597253159,3.74058622897635,0,0.195036102818119,0,4.56860957766869,0,NA,NA,0,0,54.5053707813045,0,-14.0134234050907,0,0.925962095158534,0,-1.65150589970819,0,-0.212523445167398,0,0,0,0.436059573013703,0,5.91396708284855,0,31.6644221309354,0,39.436464913495,0,73.4507396447644,0,107.038584993427,0,330.215084391518,98.5141258913247,0.0104545713374122,0,0,0,NA,0,33.7332779117918,0,NA,NA,NA,NA,0.47796476239163,0,2.32056238281992,0,2.14127021828181,0,1.93970000846802,0,-0.682785503730062,0,21.2676583054625,0,17.656736436364,0,5.04132772845512,0,19.8840134823975,0,1.51639829249401,0,0.392787846361197,0
"7228",2024-02-11 14:00:00,"CSRRJLIK",6224.67176724516,34.3954229192808,3059.76723786909,"MD",228.16225701158,29.7033516388684,FALSE,649.826680419214,153.193787167424,-5.45001845715865,0,-0.44428107324106,0,-5.47025999523041,0,NA,NA,0,0,-123.794168091783,0,0,0,1.5300979109214,0,0,0,0,0,0,0,0.436059573013703,0,-8.5512115678587,0,-70.1546303226826,0,-129.786620324404,0,-93.016088070522,0,-190.810058277141,0,26.0721427487419,126.083630118088,0.0104545713374122,0,0,0,NA,0,-70.1833708387401,0,NA,NA,NA,NA,-0.292241912475857,0,-0.363584144551429,0,-0.19215012818865,0,-0.665731688297947,0,-0.70672516606423,0,-28.997328301457,0,-27.8176862468018,0,-1.22410942124322,0,-17.4429131682113,0,-10.2567132320554,0,0.392787846361197,0
"7229",2024-02-11 15:00:00,"CSRRJLIK",6224.67176724516,34.3954229192808,3059.76723786909,"MD",3.29832607550139,29.7033516388684,FALSE,9.94972870647907,153.193787167424,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,126.083630118088,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"7230",2024-02-11 16:00:00,"CSRRJLIK",6224.67176724516,34.3954229192808,3059.76723786909,"MD",106.711449524349,29.7033516388684,FALSE,304.22402127122,153.193787167424,-3.11748316341652,0,-0.296632646007564,0,-3.55548788838666,0,NA,NA,0,0,-57.4729987328455,0,0,0,1.5300979109214,0,0,0,0,0,0,0,0.436059573013703,0,-5.32290502212544,0,-46.2631464078505,0,-60.5038080022562,0,-73.3056393098684,0,-119.23997411118,0,112.894079358481,126.083630118088,0.0104545713374122,0,0,0,NA,0,-46.0498080927918,0,NA,NA,NA,NA,0.200965116923264,0,0.0202140990677671,0,0.168050273569508,0,-0.0601705626767411,0,-0.67677215871103,0,-16.8734416257879,0,-16.4984891283962,0,0.0670328234731302,0,-5.7233385403138,0,-8.78523193269245,0,0.392787846361197,0
"7231",2024-02-11 17:00:00,"FCHGKSQH",6224.67176724516,17.2883459493285,3031.66165207885,"MD",53.1848071274024,44.1170864828886,TRUE,296.543961745011,351.077134252555,-0.208821053417267,0,-0.024234132519935,0,0.456875321532174,0,NA,NA,0,0,-8.21196213408079,0,0,0,1.5300979109214,0,0,0,0,0,0,0,0.436059573013703,0,-0.128952522667522,0,-3.40557490386896,0,-9.04296696980352,0,4.95129082405845,0,-1.47584078162829,0,207.783529266684,102.953772831688,0.0104545713374122,0,0,0,NA,0,-3.65823807386581,0,NA,NA,NA,NA,0.738752972103428,0,0.620010978919525,0,0.882798213580635,0,0.946386580882747,0,-0.557370455298724,0,0.734038099950955,0,-0.389410686200602,0,2.14903307755117,0,3.42079372874657,0,-2.16412428462234,0,0.392787846361197,0
"7232",2024-02-11 18:00:00,"FCHGKSQH",6224.67176724516,17.2883459493285,3031.66165207885,"MD",53.1848071274024,44.1170864828886,TRUE,296.543961745011,351.077134252555,-0.531172481520017,0,-0.042506997983738,0,0.456875321532174,0,NA,NA,0,0,-17.7133435983472,0,0,0,1.5300979109214,0,0,0,0,0,0,0,0.436059573013703,0,-0.39244152147926,0,-6.92034835882993,0,-18.9686428158853,0,4.95129082405845,0,-9.42142831086596,0,198.144707336687,102.953772831688,0.0104545713374122,0,0,0,NA,0,-6.88984639745267,0,NA,NA,NA,NA,0.619217130780745,0,0.756066989401135,0,0.834727069771171,0,0.711511716792333,0,-0.659128995483072,0,-0.658336695994276,0,-1.63837733911346,0,1.96875934278111,0,1.59912177046025,0,-2.00894414608529,0,0.392787846361197,0
"7233",2024-02-11 19:00:00,"FCHGKSQH",6224.67176724516,17.2883459493285,3031.66165207885,"MD",53.2070857838421,44.1170864828886,TRUE,296.671951018274,351.077134252555,-0.553118349590651,0,-0.0426215328353621,0,0.427741350481407,0,NA,NA,0,0,-16.9519434256971,0,0,0,1.5300979109214,0,0,0,0,0,0,0,0.436059573013703,0,-0.429640562758919,0,-6.40596707844358,0,-18.1732415017397,0,4.91752161346961,0,-8.54398751613647,0,199.20913404439,102.953772831688,0.0104545713374122,0,0,0,NA,0,-6.53112588256711,0,NA,NA,NA,NA,0.608502442124694,0,0.635436994064485,0,0.806950786020175,0,0.485161820969735,0,-0.715221284356412,0,-0.254199777917727,0,-0.705748687658644,0,1.66340780048034,0,2.7514176402786,0,-1.9998619122735,0,0.392787846361197,0
"7234",2024-02-11 20:00:00,"FCHGKSQH",6224.67176724516,17.2883459493285,3031.66165207885,"MD",53.2070857838421,44.1170864828886,FALSE,296.671951018274,351.077134252555,-0.170496881431491,0,-0.0182685624458909,0,0.427741350481407,0,NA,NA,0,0,-5.7246987341616,0,0,0,1.5300979109214,0,0,0,0,0,0,0,0.436059573013703,0,-0.115228184621531,0,-2.36046621190853,0,-6.44463215456967,0,4.91752161346961,0,0.215651034246188,0,209.835484310822,102.953772831688,0.0104545713374122,0,0,0,NA,0,-2.7947574048484,0,NA,NA,NA,NA,0.637343083369474,0,0.668769163707508,0,0.822814091058828,0,0.541958031789016,0,-0.70838118683435,0,0.553140787597896,0,0.0304777617849101,0,1.76038344018214,0,4.14524678984299,0,-2.28360130501492,0,0.392787846361197,0
"7235",2024-02-11 21:00:00,"FCHGKSQH",6224.67176724516,17.2883459493285,3031.66165207885,"MD",53.1848071274024,44.1170864828886,TRUE,296.543961745011,351.077134252555,0.435881802788235,0,0.0176412327626206,0,0.429500961090939,0,NA,NA,0,0,10.874680668765,0,0,0,1.5300979109214,0,0,0,0,0,0,0,0.436059573013703,0,0.382586435729911,0,3.73046803807456,0,10.8960103424418,0,4.95129082405845,0,12.908218489863,0,225.23288533233,102.953772831688,0.0104545713374122,0,0,0,NA,0,2.86758165703848,0,NA,NA,NA,NA,0.601698967633915,0,0.736058791356868,0,0.853793521615956,0,0.992090940994222,0,-0.581365919370665,0,1.21436515783955,0,0.119948678144392,0,2.161970814398,0,3.91978934061695,0,-2.08085689321222,0,0.392787846361197,0
"7236",2024-02-11 22:00:00,"FCHGKSQH",6224.67176724516,17.2883459493285,3031.66165207885,"MD",53.2070857838421,44.1170864828886,TRUE,296.671951018274,351.077134252555,0.0912967191898986,0,-0.00533107081483568,0,0.455103491344857,0,NA,NA,0,0,0.665799431622149,0,0,0,1.5300979109214,0,0,0,0,0,0,0,0.436059573013703,0,0.116326000029192,0,-0.337706796024795,0,0.231240562161275,0,4.91752161346961,0,3.95907428878234,0,214.376645052719,102.953772831688,0.0104545713374122,0,0,0,NA,0,-0.814475048224026,0,NA,NA,NA,NA,0.594082087553845,0,0.880762005206953,0,0.920944950473532,0,1.56834898865255,0,-0.498381350871687,0,-0.656412941672036,0,-2.83217491742725,0,2.71904875283838,0,0.606015592095166,0,-2.31008364833745,0,0.392787846361197,0
"7237",2024-02-11 23:00:00,"DGEGBAAR",6549.8283323373,17.2883459493285,3031.66165207885,"MD",53.1848071274024,44.1170864828886,TRUE,296.543961745011,351.077134252555,0.274706257377803,0,0.00926613676305051,0,0.456875321532174,0,NA,NA,0,0,11.9951889700205,0,0,0,1.5300979109214,0,0,0,0,0,0,0,0.436059573013703,0,0.270074425211216,0,2.02633831323261,0,12.0665561439059,0,4.95129082405845,0,11.9340387069452,0,224.047294115775,102.95193573747,0.0104545713374122,0,0,0,NA,0,1.32372052262614,0,NA,NA,NA,NA,0.739783496241455,0,0.861443821499447,0,0.946337857134083,0,2.01382301071679,0,-0.41162022854154,0,0.34099413480322,0,-2.35697793300768,0,3.11135720305629,0,1.13430507792163,0,-2.27010843808843,0,0.392787846361197,0
"7238",2024-02-12,"DGEGBAAR",6549.8283323373,17.2883459493285,3031.66165207885,"MD",53.1848071274024,44.1170864828886,TRUE,296.543961745011,351.077134252555,-0.047645508006834,0,-0.0135749402868994,0,0.456875321532174,0,NA,NA,0,0,-17.6953148936352,0,0,0,16.6464787037976,0,0,0,0,0,0,0,0.436059573013703,0,0.00374018470595608,0,-1.27541162448807,0,0.271629264251071,0,4.95129082405845,0,3.56920424811377,0,213.899882168465,102.95193573747,0.0104545713374122,0,0,0,NA,0,-1.74039251820518,0,NA,NA,NA,NA,0.812947585388378,0,0.886787509713229,0,0.818341692053834,0,1.66953971308211,0,-0.475785862808456,0,-0.450955101482968,0,-2.80814192992952,0,2.84619508648424,0,0.720754457384363,0,-2.36094559235402,0,0.392787846361197,0
"7239",2024-02-12 01:00:00,"DGEGBAAR",6549.8283323373,17.2883459493285,3031.66165207885,"MD",53.2070857838421,44.1170864828886,TRUE,296.671951018274,351.077134252555,-0.0295311483478708,0,-0.00837517300283836,0,0.455103491344857,0,NA,NA,0,0,-15.9847906693784,0,0,0,16.8761017202455,0,0,0,0,0,0,0,0.436059573013703,0,0.0199314683771085,0,-0.763554665733461,0,2.3505190324482,0,4.91752161346961,0,5.13983160849807,0,215.805216089893,102.95193573747,0.0104545713374122,0,0,0,NA,0,-1.30321364036146,0,NA,NA,NA,NA,0.815536708286459,0,0.794098311402525,0,0.794247198788977,0,1.73503399273222,0,-0.455208795846211,0,-0.0457523762582638,0,-2.27339220201792,0,2.79120027538983,0,1.25510365311043,0,-2.27982389707675,0,0.392787846361197,0
"7240",2024-02-12 02:00:00,"DGEGBAAR",6549.8283323373,17.2883459493285,3031.66165207885,"MD",53.2070857838421,44.1170864828886,TRUE,296.671951018274,351.077134252555,-0.0496690138937236,0,-0.0121803389592042,0,0.427741350481407,0,NA,NA,0,0,-24.2351266331742,0,0,0,21.7012663838352,0,0,0,0,0,0,0,0.436059573013703,0,-0.016937843706027,0,-1.61524142253457,0,-0.132741197647894,0,4.91752161346961,0,3.18987053240339,0,213.439711020099,102.95193573747,0.0104545713374122,0,0,0,NA,0,-2.04561091943774,0,NA,NA,NA,NA,0.780516021777898,0,0.950092854785356,0,0.841387071458694,0,1.71474942552445,0,-0.434955030624813,0,-0.398653399087872,0,-2.92952090995733,0,2.95854990889503,0,0.377126895087891,0,-2.24577516994778,0,0.392787846361197,0
"7241",2024-02-12 03:00:00,"DGEGBAAR",6549.8283323373,17.2883459493285,3031.66165207885,"MD",53.1848071274024,44.1170864828886,TRUE,296.543961745011,351.077134252555,-0.269261967266651,0,-0.0257568633422453,0,0.456875321532174,0,NA,NA,0,0,-21.9152138253042,0,0,0,22.1424538754956,0,0,0,0,0,0,0,0.436059573013703,0,-0.177171312768358,0,-3.08605310795015,0,2.85176772267964,0,4.95129082405845,0,4.42245521578798,0,214.934964106553,102.95193573747,0.0104545713374122,0,0,0,NA,0,-3.47326870613625,0,NA,NA,NA,NA,0.748027281782237,0,0.78941404475949,0,0.857637545324801,0,1.49113407586585,0,-0.483873230515642,0,0.469748513252253,0,-1.46894075747533,0,2.64335324099954,0,1.77342764566285,0,-1.98624233100845,0,0.392787846361197,0
"7242",2024-02-12 04:00:00,"DGEGBAAR",6549.8283323373,17.2883459493285,3031.66165207885,"MD",53.1848071274024,44.1170864828886,TRUE,296.543961745011,351.077134252555,-0.249115108410817,0,-0.0249954979310901,0,0.429500961090939,0,NA,NA,0,0,-28.677590954391,0,0,0,27.2985339577124,0,0,0,0,0,0,0,0.436059573013703,0,-0.179698630851329,0,-4.15113699429754,0,2.343692697893,0,4.95129082405845,0,3.62472893790018,0,213.96723937718,102.95193573747,0.0104545713374122,0,0,0,NA,0,-4.3359764249293,0,NA,NA,NA,NA,0.744935845222634,0,0.77740912593293,0,0.889188494499282,0,1.43890032601729,0,-0.491693959173211,0,0.459324744412341,0,-1.44474674979166,0,2.62095890436846,0,1.99900113086433,0,-2.10357365526818,0,0.392787846361197,0
"7243",2024-02-12 05:00:00,"DGEGBAAR",6549.8283323373,17.2883459493285,3031.66165207885,"MD",53.2070857838421,44.1170864828886,TRUE,296.671951018274,351.077134252555,-0.472566550275913,0,-0.0388163668789963,0,0.427741350481407,0,NA,NA,0,0,-32.5428261464183,0,0,0,20.1213565280496,0,0,0,0,0,0,0,0.436059573013703,0,-0.364271723949246,0,-5.98012370004301,0,-5.98186440913271,0,4.91752161346961,0,-2.12265013201848,0,206.995072345442,102.95193573747,0.0104545713374122,0,0,0,NA,0,-6.0891668475546,0,NA,NA,NA,NA,0.793906312224019,0,0.71410089332899,0,0.87448244544475,0,1.32070287486097,0,-0.480348371153245,0,-0.207337344231166,0,-2.02369637536572,0,2.52269366500792,0,1.4669097503209,0,-2.21929282662524,0,5.35154219100034,0
"7244",2024-02-12 06:00:00,"DGEGBAAR",6549.8283323373,17.2883459493285,3031.66165207885,"MD",53.1848071274024,44.1170864828886,TRUE,296.543961745011,351.077134252555,-0.228968249554985,0,-0.024234132519935,0,0.429500961090939,0,NA,NA,0,0,-32.8702479829841,0,0,0,26.2354198326113,0,0,0,0,0,0,0,0.436059573013703,0,-0.163467735079725,0,-2.97954584264389,0,1.44333516400874,0,4.95129082405845,0,4.98154953511587,0,215.613203515061,102.95193573747,0.0104545713374122,0,0,0,NA,0,-3.36671965088827,0,NA,NA,NA,NA,0.863441230334529,0,0.809422330730623,0,0.850215955963947,0,1.3418444550989,0,-0.47543038313075,0,2.20802879009077,0,0.437521491379758,0,2.65057727054076,0,4.32992099262278,0,-2.08843412955725,0,5.34418680871182,0
"7245",2024-02-12 07:00:00,"DGEGBAAR",6549.8283323373,17.2883459493285,3031.66165207885,"MD",53.1848071274024,44.1170864828886,TRUE,296.543961745011,351.077134252555,-0.249115108410817,0,-0.0234727288703482,0,0.456875321532174,0,NA,NA,0,0,-33.0680334787958,0,0,0,26.1852703435793,0,0,0,0,0,0,0,0.436059573013703,0,-0.159992071182593,0,-2.87303633068068,0,1.21029245692279,0,4.95129082405845,0,4.50115370043255,0,215.030433532427,102.95193573747,0.0104545713374122,0,0,0,NA,0,-3.27558891444053,0,NA,NA,NA,NA,0.852105940306905,0,0.700043946950323,0,0.843754168807825,0,1.54177906581377,0,-0.479340747459534,0,1.59914122208383,0,-0.218574634004761,0,2.6407049863569,0,3.3763640558106,0,-2.00895161957485,0,5.38245813204607,0
"7246",2024-02-12 08:00:00,"HONRILPA",6549.8283323373,16.3879734772257,3031.66165207885,"MD",54.3586479144974,45.0471228619277,TRUE,319.584140323637,374.221801228899,-0.514542061208889,0,-0.0402490589493552,0,0.347724173989903,0,NA,NA,0,0,-39.0746895597016,0,0,0,24.5831042640324,0,0,0,0,0,0,0,0.436059573013703,0,-0.45282433698245,0,-5.64813530391714,0,-7.26394860776135,0,4.83848700346647,0,-1.94910151424259,0,205.355058685306,102.059663926054,0.0104545713374122,0,0,0,NA,0,-5.95495360483228,0,NA,NA,NA,NA,0.836246184819738,0,0.720081035499862,0,0.781485637911082,0,1.41019143948916,0,-0.459636994611957,0,0.933682545722035,0,-0.798783893420563,0,2.54406304635686,0,2.60726459288472,0,-1.98322143648627,0,5.21633481927182,0
"7247",2024-02-12 09:00:00,"HONRILPA",6549.8283323373,16.3879734772257,3031.66165207885,"MD",54.3586479144974,45.0471228619277,TRUE,319.584140323637,374.221801228899,-0.455490641340945,0,-0.038017453797684,0,0.374469217191269,0,NA,NA,0,0,-38.3717174290365,0,0,0,24.7613544697709,0,0,0,0,0,0,0,0.436059573013703,0,-0.386923815103851,0,-5.75219184730391,0,-6.25276035621398,0,4.83848700346647,0,-1.51114532520906,0,205.886344975175,102.059663926054,0.0104545713374122,0,0,0,NA,0,-5.93951111864835,0,NA,NA,NA,NA,0.797988251959978,0,0.756571196216668,0,0.834456319818877,0,1.37295130363152,0,-0.467972573752726,0,0.819482034968176,0,-0.967996289236711,0,2.57116954839752,0,2.45700208939534,0,-2.0202001332175,0,5.26774913130844,0
"7248",2024-02-12 10:00:00,"HONRILPA",6549.8283323373,16.3879734772257,3031.66165207885,"MD",54.3375385980935,45.0471228619277,TRUE,319.456131518973,374.221801228899,-0.394712993781684,0,-0.030468038788231,0,0.376073125009851,0,NA,NA,0,0,-36.5745772539259,0,0,0,25.2170466394026,0,0,0,0,0,0,0,0.436059573013703,0,-0.333589312351075,0,-5.21463770630064,0,-3.79395807294666,0,4.86905579119706,0,-0.146118354956836,0,207.542264294859,102.059663926054,0.0104545713374122,0,0,0,NA,0,-5.42561066764502,0,NA,NA,NA,NA,0.826647666277655,0,0.817130988283349,0,0.821050879027606,0,1.44705221795992,0,-0.494091310862226,0,0.517741969456994,0,-1.43733070453582,0,2.65674440451604,0,1.88462482155333,0,-2.02927798969744,0,5.26976536735783,0
"7249",2024-02-12 11:00:00,"HONRILPA",6549.8283323373,16.3879734772257,3031.66165207885,"MD",54.3586479144974,45.0471228619277,TRUE,319.584140323637,374.221801228899,-0.160233542001231,0,-0.0216523929380119,0,0.374469217191269,0,NA,NA,0,0,-31.8626846395453,0,0,0,26.4118175892455,0,0,0,0,0,0,0,0.436059573013703,0,-0.145813261838736,0,-2.83852522217477,0,2.62736652193878,0,4.83848700346647,0,5.52390197403571,0,214.420587148835,102.059663926054,0.0104545713374122,0,0,0,NA,0,-3.22638200624923,0,NA,NA,NA,NA,0.830205584324145,0,0.725293952418902,0,0.835361227544247,0,1.29398838034231,0,-0.49966515130736,0,2.11882101473253,0,0.585403971445987,0,2.49604735963695,0,4.41377153265422,0,-2.02759587256374,0,5.24905338500698,0
"7250",2024-02-12 12:00:00,"QDLVPWKU",6544.37268527199,14.5872285330202,3031.66165207885,"MD",56.7532333547772,46.9899429781952,TRUE,374.624547396732,429.873612698069,-0.256149533804458,0,-0.0331118136967504,0,0.228365093521869,0,NA,NA,0,0,-35.1663226639517,0,0,0,25.7840500012861,0,0,0,0,0,0,0,0.436059573013703,0,-0.32808273164655,0,-4.32274171650818,0,-1.85609432422133,0,4.70859821041797,0,1.6163525526047,0,207.561058855374,101.037824580698,0.0104545713374122,0,0,0,NA,0,-4.69807221566367,0,NA,NA,NA,NA,0.835813040759237,0,0.628239650913379,0,0.731739120918513,0,1.31037419908434,0,-0.501124441785461,0,1.16767673503973,0,-0.205727181951461,0,2.33397231687292,0,3.12295296696491,0,-1.84703781523107,0,5.00918850863642,0
"7251",2024-02-12 13:00:00,"QDLVPWKU",6544.37268527199,14.5872285330202,3031.66165207885,"MD",57.3161141033675,46.9899429781952,FALSE,378.464577159837,429.873612698069,-4.59942130736214,0,-0.300276273735648,0,-3.52702006196276,0,NA,NA,0,0,-61.9891565395175,0,0,0,18.9827037717329,0,0,0,0,0,0,0,0.436059573013703,0,-6.46468141675541,0,-47.2627380064944,0,-43.029542838634,0,3.97292730939342,0,-56.8625896049279,0,136.620035546914,101.037824580698,0.0104545713374122,0,0,0,NA,0,-48.5772926713005,0,NA,NA,NA,NA,-0.306715674597579,0,0.151554156651663,0,0.789748960601745,0,0.499393609945515,0,-0.636676279464733,0,-13.4395850912484,0,-13.7307973936772,0,0.707671901266269,0,-11.7294886170018,0,-3.09521147200418,0,0.392787846361197,0
"7252",2024-02-12 14:00:00,"QDLVPWKU",6544.37268527199,14.5872285330202,3031.66165207885,"MD",50.7304110626366,46.9899429781952,FALSE,333.536240650356,429.873612698069,0.697949721678205,0,0.0392489719140691,0,1.10828602919086,0,NA,NA,0,0,-10.865277998887,0,0,0,31.9459550396378,0,0,0,0,0,0,0,0.436059573013703,0,1.0661407703966,0,6.50662192752358,0,31.9864532651156,0,13.6732167189983,0,33.5925231313649,0,246.351470902028,101.037824580698,0.0104545713374122,0,0,0,NA,0,6.13686979551954,0,NA,NA,NA,NA,0.489325137568186,0,0.836277405601803,0,1.01077276405095,0,1.05208736616772,0,-0.593971317378969,0,4.28068199676352,0,3.2251684877831,0,2.33643163173473,0,6.59098537070183,0,-1.35042594524688,0,5.6456813967802,0
"7253",2024-02-12 15:00:00,"QDLVPWKU",6544.37268527199,14.5872285330202,3031.66165207885,"MD",57.3161141033675,46.9899429781952,TRUE,378.464577159837,429.873612698069,-0.468862752861564,0,-0.0330831826251701,0,0.138671768278314,0,NA,NA,0,0,-36.3135923174775,0,0,0,25.4931399896304,0,0,0,0,0,0,0,0.436059573013703,0,-0.555888737926998,0,-4.77018871755353,0,-3.42833763342632,0,3.97292730939342,0,-0.247841042298174,0,205.299598637588,101.037824580698,0.0104545713374122,0,0,0,NA,0,-5.40235134553132,0,NA,NA,NA,NA,0.438441629239252,0,0.51988251855568,0,0.735336314660075,0,1.38121805652019,0,-0.505602339844756,0,0.971233912247476,0,0.059402482460368,0,2.03165327518793,0,3.74623810687603,0,-2.02212003834564,0,5.00526278116077,0
